2025-11-08 10:59:13,826 - INFO - 使用设备: cpu
2025-11-08 10:59:13,826 - INFO - 实验配置: d_model=128, batch_size=32, epochs=5, block_size=64, seed=42, ablate_pe=False, ablate_multihead=False, ablate_ffn=True
2025-11-08 10:59:13,827 - INFO - 加载数据集...
2025-11-08 10:59:13,954 - INFO - 训练批次: 1,042, 验证批次: 121, 词汇表大小: 65
2025-11-08 10:59:13,955 - INFO - 初始化模型...
2025-11-08 10:59:13,963 - INFO - 
============================================================
2025-11-08 10:59:13,964 - INFO - Epoch 1/5
2025-11-08 10:59:13,964 - INFO - ============================================================
2025-11-08 10:59:13,965 - INFO - Epoch 1/5: 开始训练 (1,042 批次)
2025-11-08 10:59:14,916 - INFO - 进度:   1.0% | 批次: 10/1,042 | 损失: 4.3300 | LR: 2.96e-09 | 速度: 0.094s/batch | ETA: 1.6min
2025-11-08 11:05:54,866 - INFO - 进度:  18.2% | 批次: 190/1,042 | 损失: 3.9229 | LR: 4.02e-07 | 速度: 0.065s/batch | ETA: 0.9min
2025-11-08 11:05:55,517 - INFO - 进度:  19.2% | 批次: 200/1,042 | 损失: 3.9225 | LR: 4.01e-07 | 速度: 0.065s/batch | ETA: 0.9min
2025-11-08 11:05:56,198 - INFO - 进度:  20.2% | 批次: 210/1,042 | 损失: 3.9221 | LR: 4.01e-07 | 速度: 0.068s/batch | ETA: 0.9min
2025-11-08 11:05:56,817 - INFO - 进度:  21.1% | 批次: 220/1,042 | 损失: 3.9222 | LR: 4.00e-07 | 速度: 0.061s/batch | ETA: 0.9min
2025-11-08 11:05:57,546 - INFO - 进度:  22.1% | 批次: 230/1,042 | 损失: 3.9213 | LR: 4.00e-07 | 速度: 0.072s/batch | ETA: 0.9min
2025-11-08 11:05:58,206 - INFO - 进度:  23.0% | 批次: 240/1,042 | 损失: 3.9210 | LR: 3.99e-07 | 速度: 0.065s/batch | ETA: 0.9min
2025-11-08 11:05:58,846 - INFO - 进度:  24.0% | 批次: 250/1,042 | 损失: 3.9203 | LR: 3.99e-07 | 速度: 0.064s/batch | ETA: 0.9min
2025-11-08 11:05:59,456 - INFO - 进度:  25.0% | 批次: 260/1,042 | 损失: 3.9197 | LR: 3.98e-07 | 速度: 0.061s/batch | ETA: 0.8min
2025-11-08 11:06:00,105 - INFO - 进度:  25.9% | 批次: 270/1,042 | 损失: 3.9186 | LR: 3.98e-07 | 速度: 0.065s/batch | ETA: 0.8min
2025-11-08 11:06:00,759 - INFO - 进度:  26.9% | 批次: 280/1,042 | 损失: 3.9180 | LR: 3.98e-07 | 速度: 0.065s/batch | ETA: 0.8min
2025-11-08 11:06:01,411 - INFO - 进度:  27.8% | 批次: 290/1,042 | 损失: 3.9180 | LR: 3.97e-07 | 速度: 0.065s/batch | ETA: 0.8min
2025-11-08 11:06:02,068 - INFO - 进度:  28.8% | 批次: 300/1,042 | 损失: 3.9179 | LR: 3.97e-07 | 速度: 0.065s/batch | ETA: 0.8min
2025-11-08 11:06:02,713 - INFO - 进度:  29.8% | 批次: 310/1,042 | 损失: 3.9176 | LR: 3.96e-07 | 速度: 0.064s/batch | ETA: 0.8min
2025-11-08 11:06:03,361 - INFO - 进度:  30.7% | 批次: 320/1,042 | 损失: 3.9169 | LR: 3.96e-07 | 速度: 0.064s/batch | ETA: 0.8min
2025-11-08 11:06:03,990 - INFO - 进度:  31.7% | 批次: 330/1,042 | 损失: 3.9164 | LR: 3.95e-07 | 速度: 0.063s/batch | ETA: 0.8min
2025-11-08 11:06:04,681 - INFO - 进度:  32.6% | 批次: 340/1,042 | 损失: 3.9165 | LR: 3.95e-07 | 速度: 0.069s/batch | ETA: 0.8min
2025-11-08 11:06:05,320 - INFO - 进度:  33.6% | 批次: 350/1,042 | 损失: 3.9162 | LR: 3.94e-07 | 速度: 0.064s/batch | ETA: 0.7min
2025-11-08 11:06:05,986 - INFO - 进度:  34.5% | 批次: 360/1,042 | 损失: 3.9161 | LR: 3.94e-07 | 速度: 0.066s/batch | ETA: 0.7min
2025-11-08 11:06:06,627 - INFO - 进度:  35.5% | 批次: 370/1,042 | 损失: 3.9156 | LR: 3.94e-07 | 速度: 0.064s/batch | ETA: 0.7min
2025-11-08 11:06:07,236 - INFO - 进度:  36.5% | 批次: 380/1,042 | 损失: 3.9147 | LR: 3.93e-07 | 速度: 0.060s/batch | ETA: 0.7min
2025-11-08 11:06:07,868 - INFO - 进度:  37.4% | 批次: 390/1,042 | 损失: 3.9144 | LR: 3.93e-07 | 速度: 0.063s/batch | ETA: 0.7min
2025-11-08 11:06:08,526 - INFO - 进度:  38.4% | 批次: 400/1,042 | 损失: 3.9136 | LR: 3.92e-07 | 速度: 0.066s/batch | ETA: 0.7min
2025-11-08 11:06:09,185 - INFO - 进度:  39.3% | 批次: 410/1,042 | 损失: 3.9135 | LR: 3.92e-07 | 速度: 0.066s/batch | ETA: 0.7min
2025-11-08 11:06:09,811 - INFO - 进度:  40.3% | 批次: 420/1,042 | 损失: 3.9131 | LR: 3.91e-07 | 速度: 0.062s/batch | ETA: 0.7min
2025-11-08 11:06:10,451 - INFO - 进度:  41.3% | 批次: 430/1,042 | 损失: 3.9126 | LR: 3.91e-07 | 速度: 0.064s/batch | ETA: 0.7min
2025-11-08 11:06:11,075 - INFO - 进度:  42.2% | 批次: 440/1,042 | 损失: 3.9120 | LR: 3.91e-07 | 速度: 0.062s/batch | ETA: 0.6min
2025-11-08 11:06:11,687 - INFO - 进度:  43.2% | 批次: 450/1,042 | 损失: 3.9112 | LR: 3.90e-07 | 速度: 0.061s/batch | ETA: 0.6min
2025-11-08 11:06:12,315 - INFO - 进度:  44.1% | 批次: 460/1,042 | 损失: 3.9106 | LR: 3.90e-07 | 速度: 0.062s/batch | ETA: 0.6min
2025-11-08 11:06:13,019 - INFO - 进度:  45.1% | 批次: 470/1,042 | 损失: 3.9102 | LR: 3.89e-07 | 速度: 0.070s/batch | ETA: 0.6min
2025-11-08 11:06:13,662 - INFO - 进度:  46.1% | 批次: 480/1,042 | 损失: 3.9097 | LR: 3.89e-07 | 速度: 0.064s/batch | ETA: 0.6min
2025-11-08 11:06:14,318 - INFO - 进度:  47.0% | 批次: 490/1,042 | 损失: 3.9096 | LR: 3.89e-07 | 速度: 0.065s/batch | ETA: 0.6min
2025-11-08 11:06:14,977 - INFO - 进度:  48.0% | 批次: 500/1,042 | 损失: 3.9091 | LR: 3.88e-07 | 速度: 0.066s/batch | ETA: 0.6min
2025-11-08 11:06:15,588 - INFO - 进度:  48.9% | 批次: 510/1,042 | 损失: 3.9090 | LR: 3.88e-07 | 速度: 0.061s/batch | ETA: 0.6min
2025-11-08 11:06:16,238 - INFO - 进度:  49.9% | 批次: 520/1,042 | 损失: 3.9083 | LR: 3.87e-07 | 速度: 0.065s/batch | ETA: 0.6min
2025-11-08 11:06:16,892 - INFO - 进度:  50.9% | 批次: 530/1,042 | 损失: 3.9075 | LR: 3.87e-07 | 速度: 0.065s/batch | ETA: 0.6min
2025-11-08 11:06:17,533 - INFO - 进度:  51.8% | 批次: 540/1,042 | 损失: 3.9067 | LR: 3.86e-07 | 速度: 0.064s/batch | ETA: 0.5min
2025-11-08 11:06:18,196 - INFO - 进度:  52.8% | 批次: 550/1,042 | 损失: 3.9063 | LR: 3.86e-07 | 速度: 0.066s/batch | ETA: 0.5min
2025-11-08 11:06:18,838 - INFO - 进度:  53.7% | 批次: 560/1,042 | 损失: 3.9057 | LR: 3.86e-07 | 速度: 0.064s/batch | ETA: 0.5min
2025-11-08 11:06:19,488 - INFO - 进度:  54.7% | 批次: 570/1,042 | 损失: 3.9051 | LR: 3.85e-07 | 速度: 0.065s/batch | ETA: 0.5min
2025-11-08 11:06:20,141 - INFO - 进度:  55.7% | 批次: 580/1,042 | 损失: 3.9046 | LR: 3.85e-07 | 速度: 0.065s/batch | ETA: 0.5min
2025-11-08 11:06:20,765 - INFO - 进度:  56.6% | 批次: 590/1,042 | 损失: 3.9040 | LR: 3.84e-07 | 速度: 0.062s/batch | ETA: 0.5min
2025-11-08 11:06:21,420 - INFO - 进度:  57.6% | 批次: 600/1,042 | 损失: 3.9035 | LR: 3.84e-07 | 速度: 0.065s/batch | ETA: 0.5min
2025-11-08 11:06:22,044 - INFO - 进度:  58.5% | 批次: 610/1,042 | 损失: 3.9031 | LR: 3.84e-07 | 速度: 0.062s/batch | ETA: 0.5min
2025-11-08 11:06:22,679 - INFO - 进度:  59.5% | 批次: 620/1,042 | 损失: 3.9027 | LR: 3.83e-07 | 速度: 0.063s/batch | ETA: 0.5min
2025-11-08 11:06:23,369 - INFO - 进度:  60.5% | 批次: 630/1,042 | 损失: 3.9020 | LR: 3.83e-07 | 速度: 0.069s/batch | ETA: 0.4min
2025-11-08 11:06:24,026 - INFO - 进度:  61.4% | 批次: 640/1,042 | 损失: 3.9014 | LR: 3.82e-07 | 速度: 0.065s/batch | ETA: 0.4min
2025-11-08 11:06:24,645 - INFO - 进度:  62.4% | 批次: 650/1,042 | 损失: 3.9009 | LR: 3.82e-07 | 速度: 0.061s/batch | ETA: 0.4min
2025-11-08 11:06:25,288 - INFO - 进度:  63.3% | 批次: 660/1,042 | 损失: 3.9003 | LR: 3.82e-07 | 速度: 0.064s/batch | ETA: 0.4min
2025-11-08 11:06:25,914 - INFO - 进度:  64.3% | 批次: 670/1,042 | 损失: 3.8998 | LR: 3.81e-07 | 速度: 0.062s/batch | ETA: 0.4min
2025-11-08 11:06:26,530 - INFO - 进度:  65.3% | 批次: 680/1,042 | 损失: 3.8991 | LR: 3.81e-07 | 速度: 0.061s/batch | ETA: 0.4min
2025-11-08 11:06:27,174 - INFO - 进度:  66.2% | 批次: 690/1,042 | 损失: 3.8985 | LR: 3.80e-07 | 速度: 0.064s/batch | ETA: 0.4min
2025-11-08 11:06:27,817 - INFO - 进度:  67.2% | 批次: 700/1,042 | 损失: 3.8978 | LR: 3.80e-07 | 速度: 0.064s/batch | ETA: 0.4min
2025-11-08 11:06:28,490 - INFO - 进度:  68.1% | 批次: 710/1,042 | 损失: 3.8974 | LR: 3.80e-07 | 速度: 0.067s/batch | ETA: 0.4min
2025-11-08 11:06:29,113 - INFO - 进度:  69.1% | 批次: 720/1,042 | 损失: 3.8969 | LR: 3.79e-07 | 速度: 0.062s/batch | ETA: 0.3min
2025-11-08 11:06:29,804 - INFO - 进度:  70.1% | 批次: 730/1,042 | 损失: 3.8965 | LR: 3.79e-07 | 速度: 0.069s/batch | ETA: 0.3min
2025-11-08 11:06:30,453 - INFO - 进度:  71.0% | 批次: 740/1,042 | 损失: 3.8959 | LR: 3.78e-07 | 速度: 0.064s/batch | ETA: 0.3min
2025-11-08 11:06:31,065 - INFO - 进度:  72.0% | 批次: 750/1,042 | 损失: 3.8956 | LR: 3.78e-07 | 速度: 0.061s/batch | ETA: 0.3min
2025-11-08 11:06:31,682 - INFO - 进度:  72.9% | 批次: 760/1,042 | 损失: 3.8950 | LR: 3.78e-07 | 速度: 0.061s/batch | ETA: 0.3min
2025-11-08 11:06:32,337 - INFO - 进度:  73.9% | 批次: 770/1,042 | 损失: 3.8945 | LR: 3.77e-07 | 速度: 0.065s/batch | ETA: 0.3min
2025-11-08 11:06:32,959 - INFO - 进度:  74.9% | 批次: 780/1,042 | 损失: 3.8942 | LR: 3.77e-07 | 速度: 0.061s/batch | ETA: 0.3min
2025-11-08 11:06:33,622 - INFO - 进度:  75.8% | 批次: 790/1,042 | 损失: 3.8936 | LR: 3.77e-07 | 速度: 0.066s/batch | ETA: 0.3min
2025-11-08 11:06:34,252 - INFO - 进度:  76.8% | 批次: 800/1,042 | 损失: 3.8931 | LR: 3.76e-07 | 速度: 0.063s/batch | ETA: 0.3min
2025-11-08 11:06:34,887 - INFO - 进度:  77.7% | 批次: 810/1,042 | 损失: 3.8926 | LR: 3.76e-07 | 速度: 0.063s/batch | ETA: 0.2min
2025-11-08 11:06:35,498 - INFO - 进度:  78.7% | 批次: 820/1,042 | 损失: 3.8920 | LR: 3.75e-07 | 速度: 0.061s/batch | ETA: 0.2min
2025-11-08 11:06:36,128 - INFO - 进度:  79.7% | 批次: 830/1,042 | 损失: 3.8912 | LR: 3.75e-07 | 速度: 0.062s/batch | ETA: 0.2min
2025-11-08 11:06:36,763 - INFO - 进度:  80.6% | 批次: 840/1,042 | 损失: 3.8908 | LR: 3.75e-07 | 速度: 0.063s/batch | ETA: 0.2min
2025-11-08 11:06:37,413 - INFO - 进度:  81.6% | 批次: 850/1,042 | 损失: 3.8903 | LR: 3.74e-07 | 速度: 0.064s/batch | ETA: 0.2min
2025-11-08 11:06:38,103 - INFO - 进度:  82.5% | 批次: 860/1,042 | 损失: 3.8898 | LR: 3.74e-07 | 速度: 0.069s/batch | ETA: 0.2min
2025-11-08 11:06:38,774 - INFO - 进度:  83.5% | 批次: 870/1,042 | 损失: 3.8893 | LR: 3.74e-07 | 速度: 0.067s/batch | ETA: 0.2min
2025-11-08 11:06:39,415 - INFO - 进度:  84.5% | 批次: 880/1,042 | 损失: 3.8889 | LR: 3.73e-07 | 速度: 0.064s/batch | ETA: 0.2min
2025-11-08 11:06:40,047 - INFO - 进度:  85.4% | 批次: 890/1,042 | 损失: 3.8883 | LR: 3.73e-07 | 速度: 0.063s/batch | ETA: 0.2min
2025-11-08 11:06:40,677 - INFO - 进度:  86.4% | 批次: 900/1,042 | 损失: 3.8879 | LR: 3.72e-07 | 速度: 0.063s/batch | ETA: 0.2min
2025-11-08 11:06:41,328 - INFO - 进度:  87.3% | 批次: 910/1,042 | 损失: 3.8874 | LR: 3.72e-07 | 速度: 0.065s/batch | ETA: 0.1min
2025-11-08 11:06:41,990 - INFO - 进度:  88.3% | 批次: 920/1,042 | 损失: 3.8869 | LR: 3.72e-07 | 速度: 0.066s/batch | ETA: 0.1min
2025-11-08 11:06:42,648 - INFO - 进度:  89.3% | 批次: 930/1,042 | 损失: 3.8864 | LR: 3.71e-07 | 速度: 0.066s/batch | ETA: 0.1min
2025-11-08 11:06:43,299 - INFO - 进度:  90.2% | 批次: 940/1,042 | 损失: 3.8858 | LR: 3.71e-07 | 速度: 0.065s/batch | ETA: 0.1min
2025-11-08 11:06:43,965 - INFO - 进度:  91.2% | 批次: 950/1,042 | 损失: 3.8853 | LR: 3.71e-07 | 速度: 0.066s/batch | ETA: 0.1min
2025-11-08 11:06:44,621 - INFO - 进度:  92.1% | 批次: 960/1,042 | 损失: 3.8850 | LR: 3.70e-07 | 速度: 0.065s/batch | ETA: 0.1min
2025-11-08 11:06:45,270 - INFO - 进度:  93.1% | 批次: 970/1,042 | 损失: 3.8845 | LR: 3.70e-07 | 速度: 0.065s/batch | ETA: 0.1min
2025-11-08 11:06:45,914 - INFO - 进度:  94.0% | 批次: 980/1,042 | 损失: 3.8841 | LR: 3.70e-07 | 速度: 0.064s/batch | ETA: 0.1min
2025-11-08 11:06:46,579 - INFO - 进度:  95.0% | 批次: 990/1,042 | 损失: 3.8837 | LR: 3.69e-07 | 速度: 0.066s/batch | ETA: 0.1min
2025-11-08 11:06:47,259 - INFO - 进度:  96.0% | 批次: 1,000/1,042 | 损失: 3.8832 | LR: 3.69e-07 | 速度: 0.068s/batch | ETA: 0.0min
2025-11-08 11:06:47,905 - INFO - 进度:  96.9% | 批次: 1,010/1,042 | 损失: 3.8828 | LR: 3.68e-07 | 速度: 0.064s/batch | ETA: 0.0min
2025-11-08 11:06:48,544 - INFO - 进度:  97.9% | 批次: 1,020/1,042 | 损失: 3.8823 | LR: 3.68e-07 | 速度: 0.063s/batch | ETA: 0.0min
2025-11-08 11:06:49,181 - INFO - 进度:  98.8% | 批次: 1,030/1,042 | 损失: 3.8817 | LR: 3.68e-07 | 速度: 0.063s/batch | ETA: 0.0min
2025-11-08 11:06:49,784 - INFO - 进度:  99.8% | 批次: 1,040/1,042 | 损失: 3.8812 | LR: 3.67e-07 | 速度: 0.060s/batch | ETA: 0.0min
2025-11-08 11:06:49,885 - INFO - 进度: 100.0% | 批次: 1,042/1,042 | 损失: 3.8811 | LR: 3.67e-07 | 速度: 0.058s/batch | ETA: 0.0min
2025-11-08 11:06:49,885 - INFO - Epoch 5 完成! | 平均损失: 3.8811 | 耗时: 1.1分钟 | 处理样本: 16,666 | 总批次: 1,042
2025-11-08 11:06:49,886 - INFO - 开始验证...
2025-11-08 11:06:51,975 - INFO - 验证完成! | 损失: 3.8376 | 困惑度: 46.41 | 耗时: 2.1秒 | 样本数: 1,936
2025-11-08 11:06:51,975 - INFO - Epoch 5 统计: 训练损失=3.8811, 验证损失=3.837580956703375, 耗时=1.2分钟, 累计耗时=7.6分钟
2025-11-08 11:06:53,052 - INFO - 结果已保存至 results/ablate_ffn/
2025-11-08 11:06:53,053 - INFO - 
训练完成! 总耗时: 7.7分钟, 最终训练损失: 3.8811
2025-11-08 11:06:53,053 - INFO - 最终验证损失: 3.8376, 困惑度: 46.41
2025-11-08 11:06:53,053 - INFO - 实验报告已保存至 results/ablate_ffn/training_report.txt
