2025-11-08 10:45:25,700 - INFO - 使用设备: cpu
2025-11-08 10:45:25,701 - INFO - 实验配置: d_model=128, batch_size=32, epochs=5, block_size=64, seed=42, ablate_pe=False, ablate_multihead=True
2025-11-08 10:45:25,701 - INFO - 加载数据集...
2025-11-08 10:45:25,828 - INFO - 训练批次: 1,042, 验证批次: 121, 词汇表大小: 65
2025-11-08 10:45:25,828 - INFO - 初始化模型...
2025-11-08 10:45:25,842 - INFO - 
============================================================
2025-11-08 10:45:25,842 - INFO - Epoch 1/5
2025-11-08 10:45:25,842 - INFO - ============================================================
2025-11-08 10:45:25,843 - INFO - Epoch 1/5: 开始训练 (1,042 批次)
2025-11-08 10:45:26,619 - INFO - 进度:   1.0% | 批次: 10/1,042 | 损失: 4.4110 | LR: 2.96e-09 | 速度: 0.077s/batch | ETA: 1.3min
2025-11-08 10:53:17,398 - INFO - 进度:  18.2% | 批次: 190/1,042 | 损失: 3.6597 | LR: 4.02e-07 | 速度: 0.096s/batch | ETA: 1.5min
2025-11-08 10:53:18,360 - INFO - 进度:  19.2% | 批次: 200/1,042 | 损失: 3.6594 | LR: 4.01e-07 | 速度: 0.096s/batch | ETA: 1.5min
2025-11-08 10:53:19,329 - INFO - 进度:  20.2% | 批次: 210/1,042 | 损失: 3.6590 | LR: 4.01e-07 | 速度: 0.097s/batch | ETA: 1.5min
2025-11-08 10:53:20,429 - INFO - 进度:  21.1% | 批次: 220/1,042 | 损失: 3.6578 | LR: 4.00e-07 | 速度: 0.109s/batch | ETA: 1.5min
2025-11-08 10:53:21,321 - INFO - 进度:  22.1% | 批次: 230/1,042 | 损失: 3.6575 | LR: 4.00e-07 | 速度: 0.089s/batch | ETA: 1.4min
2025-11-08 10:53:22,252 - INFO - 进度:  23.0% | 批次: 240/1,042 | 损失: 3.6571 | LR: 3.99e-07 | 速度: 0.093s/batch | ETA: 1.4min
2025-11-08 10:53:23,210 - INFO - 进度:  24.0% | 批次: 250/1,042 | 损失: 3.6559 | LR: 3.99e-07 | 速度: 0.095s/batch | ETA: 1.4min
2025-11-08 10:53:24,317 - INFO - 进度:  25.0% | 批次: 260/1,042 | 损失: 3.6548 | LR: 3.98e-07 | 速度: 0.110s/batch | ETA: 1.4min
2025-11-08 10:53:25,329 - INFO - 进度:  25.9% | 批次: 270/1,042 | 损失: 3.6534 | LR: 3.98e-07 | 速度: 0.101s/batch | ETA: 1.4min
2025-11-08 10:53:26,296 - INFO - 进度:  26.9% | 批次: 280/1,042 | 损失: 3.6527 | LR: 3.98e-07 | 速度: 0.096s/batch | ETA: 1.3min
2025-11-08 10:53:27,416 - INFO - 进度:  27.8% | 批次: 290/1,042 | 损失: 3.6519 | LR: 3.97e-07 | 速度: 0.112s/batch | ETA: 1.3min
2025-11-08 10:53:28,421 - INFO - 进度:  28.8% | 批次: 300/1,042 | 损失: 3.6513 | LR: 3.97e-07 | 速度: 0.100s/batch | ETA: 1.3min
2025-11-08 10:53:29,421 - INFO - 进度:  29.8% | 批次: 310/1,042 | 损失: 3.6506 | LR: 3.96e-07 | 速度: 0.099s/batch | ETA: 1.3min
2025-11-08 10:53:30,386 - INFO - 进度:  30.7% | 批次: 320/1,042 | 损失: 3.6500 | LR: 3.96e-07 | 速度: 0.096s/batch | ETA: 1.3min
2025-11-08 10:53:31,325 - INFO - 进度:  31.7% | 批次: 330/1,042 | 损失: 3.6499 | LR: 3.95e-07 | 速度: 0.094s/batch | ETA: 1.2min
2025-11-08 10:53:32,246 - INFO - 进度:  32.6% | 批次: 340/1,042 | 损失: 3.6492 | LR: 3.95e-07 | 速度: 0.092s/batch | ETA: 1.2min
2025-11-08 10:53:33,347 - INFO - 进度:  33.6% | 批次: 350/1,042 | 损失: 3.6482 | LR: 3.94e-07 | 速度: 0.109s/batch | ETA: 1.2min
2025-11-08 10:53:34,325 - INFO - 进度:  34.5% | 批次: 360/1,042 | 损失: 3.6481 | LR: 3.94e-07 | 速度: 0.097s/batch | ETA: 1.2min
2025-11-08 10:53:35,324 - INFO - 进度:  35.5% | 批次: 370/1,042 | 损失: 3.6474 | LR: 3.94e-07 | 速度: 0.100s/batch | ETA: 1.2min
2025-11-08 10:53:36,294 - INFO - 进度:  36.5% | 批次: 380/1,042 | 损失: 3.6472 | LR: 3.93e-07 | 速度: 0.097s/batch | ETA: 1.1min
2025-11-08 10:53:37,383 - INFO - 进度:  37.4% | 批次: 390/1,042 | 损失: 3.6465 | LR: 3.93e-07 | 速度: 0.109s/batch | ETA: 1.1min
2025-11-08 10:53:38,470 - INFO - 进度:  38.4% | 批次: 400/1,042 | 损失: 3.6457 | LR: 3.92e-07 | 速度: 0.108s/batch | ETA: 1.1min
2025-11-08 10:53:39,643 - INFO - 进度:  39.3% | 批次: 410/1,042 | 损失: 3.6454 | LR: 3.92e-07 | 速度: 0.117s/batch | ETA: 1.1min
2025-11-08 10:53:40,719 - INFO - 进度:  40.3% | 批次: 420/1,042 | 损失: 3.6453 | LR: 3.91e-07 | 速度: 0.107s/batch | ETA: 1.1min
2025-11-08 10:53:41,763 - INFO - 进度:  41.3% | 批次: 430/1,042 | 损失: 3.6447 | LR: 3.91e-07 | 速度: 0.104s/batch | ETA: 1.1min
2025-11-08 10:53:42,850 - INFO - 进度:  42.2% | 批次: 440/1,042 | 损失: 3.6435 | LR: 3.91e-07 | 速度: 0.108s/batch | ETA: 1.1min
2025-11-08 10:53:43,879 - INFO - 进度:  43.2% | 批次: 450/1,042 | 损失: 3.6430 | LR: 3.90e-07 | 速度: 0.103s/batch | ETA: 1.0min
2025-11-08 10:53:44,882 - INFO - 进度:  44.1% | 批次: 460/1,042 | 损失: 3.6423 | LR: 3.90e-07 | 速度: 0.100s/batch | ETA: 1.0min
2025-11-08 10:53:45,808 - INFO - 进度:  45.1% | 批次: 470/1,042 | 损失: 3.6418 | LR: 3.89e-07 | 速度: 0.092s/batch | ETA: 1.0min
2025-11-08 10:53:46,727 - INFO - 进度:  46.1% | 批次: 480/1,042 | 损失: 3.6410 | LR: 3.89e-07 | 速度: 0.092s/batch | ETA: 1.0min
2025-11-08 10:53:47,649 - INFO - 进度:  47.0% | 批次: 490/1,042 | 损失: 3.6406 | LR: 3.89e-07 | 速度: 0.092s/batch | ETA: 1.0min
2025-11-08 10:53:48,600 - INFO - 进度:  48.0% | 批次: 500/1,042 | 损失: 3.6399 | LR: 3.88e-07 | 速度: 0.095s/batch | ETA: 0.9min
2025-11-08 10:53:49,562 - INFO - 进度:  48.9% | 批次: 510/1,042 | 损失: 3.6392 | LR: 3.88e-07 | 速度: 0.096s/batch | ETA: 0.9min
2025-11-08 10:53:50,649 - INFO - 进度:  49.9% | 批次: 520/1,042 | 损失: 3.6390 | LR: 3.87e-07 | 速度: 0.108s/batch | ETA: 0.9min
2025-11-08 10:53:51,640 - INFO - 进度:  50.9% | 批次: 530/1,042 | 损失: 3.6386 | LR: 3.87e-07 | 速度: 0.099s/batch | ETA: 0.9min
2025-11-08 10:53:52,581 - INFO - 进度:  51.8% | 批次: 540/1,042 | 损失: 3.6382 | LR: 3.86e-07 | 速度: 0.094s/batch | ETA: 0.9min
2025-11-08 10:53:53,534 - INFO - 进度:  52.8% | 批次: 550/1,042 | 损失: 3.6375 | LR: 3.86e-07 | 速度: 0.095s/batch | ETA: 0.8min
2025-11-08 10:53:54,514 - INFO - 进度:  53.7% | 批次: 560/1,042 | 损失: 3.6372 | LR: 3.86e-07 | 速度: 0.098s/batch | ETA: 0.8min
2025-11-08 10:53:55,483 - INFO - 进度:  54.7% | 批次: 570/1,042 | 损失: 3.6368 | LR: 3.85e-07 | 速度: 0.097s/batch | ETA: 0.8min
2025-11-08 10:53:56,406 - INFO - 进度:  55.7% | 批次: 580/1,042 | 损失: 3.6362 | LR: 3.85e-07 | 速度: 0.092s/batch | ETA: 0.8min
2025-11-08 10:53:57,326 - INFO - 进度:  56.6% | 批次: 590/1,042 | 损失: 3.6358 | LR: 3.84e-07 | 速度: 0.091s/batch | ETA: 0.8min
2025-11-08 10:53:58,261 - INFO - 进度:  57.6% | 批次: 600/1,042 | 损失: 3.6351 | LR: 3.84e-07 | 速度: 0.093s/batch | ETA: 0.8min
2025-11-08 10:53:59,256 - INFO - 进度:  58.5% | 批次: 610/1,042 | 损失: 3.6346 | LR: 3.84e-07 | 速度: 0.099s/batch | ETA: 0.7min
2025-11-08 10:54:00,389 - INFO - 进度:  59.5% | 批次: 620/1,042 | 损失: 3.6340 | LR: 3.83e-07 | 速度: 0.113s/batch | ETA: 0.7min
2025-11-08 10:54:01,494 - INFO - 进度:  60.5% | 批次: 630/1,042 | 损失: 3.6334 | LR: 3.83e-07 | 速度: 0.110s/batch | ETA: 0.7min
2025-11-08 10:54:02,658 - INFO - 进度:  61.4% | 批次: 640/1,042 | 损失: 3.6331 | LR: 3.82e-07 | 速度: 0.116s/batch | ETA: 0.7min
2025-11-08 10:54:03,729 - INFO - 进度:  62.4% | 批次: 650/1,042 | 损失: 3.6326 | LR: 3.82e-07 | 速度: 0.107s/batch | ETA: 0.7min
2025-11-08 10:54:04,805 - INFO - 进度:  63.3% | 批次: 660/1,042 | 损失: 3.6322 | LR: 3.82e-07 | 速度: 0.107s/batch | ETA: 0.7min
2025-11-08 10:54:05,812 - INFO - 进度:  64.3% | 批次: 670/1,042 | 损失: 3.6319 | LR: 3.81e-07 | 速度: 0.100s/batch | ETA: 0.6min
2025-11-08 10:54:07,028 - INFO - 进度:  65.3% | 批次: 680/1,042 | 损失: 3.6316 | LR: 3.81e-07 | 速度: 0.121s/batch | ETA: 0.6min
2025-11-08 10:54:08,140 - INFO - 进度:  66.2% | 批次: 690/1,042 | 损失: 3.6310 | LR: 3.80e-07 | 速度: 0.111s/batch | ETA: 0.6min
2025-11-08 10:54:09,150 - INFO - 进度:  67.2% | 批次: 700/1,042 | 损失: 3.6302 | LR: 3.80e-07 | 速度: 0.100s/batch | ETA: 0.6min
2025-11-08 10:54:10,224 - INFO - 进度:  68.1% | 批次: 710/1,042 | 损失: 3.6297 | LR: 3.80e-07 | 速度: 0.107s/batch | ETA: 0.6min
2025-11-08 10:54:11,404 - INFO - 进度:  69.1% | 批次: 720/1,042 | 损失: 3.6291 | LR: 3.79e-07 | 速度: 0.117s/batch | ETA: 0.6min
2025-11-08 10:54:12,492 - INFO - 进度:  70.1% | 批次: 730/1,042 | 损失: 3.6286 | LR: 3.79e-07 | 速度: 0.108s/batch | ETA: 0.5min
2025-11-08 10:54:13,558 - INFO - 进度:  71.0% | 批次: 740/1,042 | 损失: 3.6281 | LR: 3.78e-07 | 速度: 0.106s/batch | ETA: 0.5min
2025-11-08 10:54:14,644 - INFO - 进度:  72.0% | 批次: 750/1,042 | 损失: 3.6275 | LR: 3.78e-07 | 速度: 0.108s/batch | ETA: 0.5min
2025-11-08 10:54:15,800 - INFO - 进度:  72.9% | 批次: 760/1,042 | 损失: 3.6265 | LR: 3.78e-07 | 速度: 0.115s/batch | ETA: 0.5min
2025-11-08 10:54:16,885 - INFO - 进度:  73.9% | 批次: 770/1,042 | 损失: 3.6261 | LR: 3.77e-07 | 速度: 0.108s/batch | ETA: 0.5min
2025-11-08 10:54:17,945 - INFO - 进度:  74.9% | 批次: 780/1,042 | 损失: 3.6256 | LR: 3.77e-07 | 速度: 0.106s/batch | ETA: 0.5min
2025-11-08 10:54:18,976 - INFO - 进度:  75.8% | 批次: 790/1,042 | 损失: 3.6251 | LR: 3.77e-07 | 速度: 0.103s/batch | ETA: 0.4min
2025-11-08 10:54:20,105 - INFO - 进度:  76.8% | 批次: 800/1,042 | 损失: 3.6247 | LR: 3.76e-07 | 速度: 0.112s/batch | ETA: 0.4min
2025-11-08 10:54:21,138 - INFO - 进度:  77.7% | 批次: 810/1,042 | 损失: 3.6238 | LR: 3.76e-07 | 速度: 0.103s/batch | ETA: 0.4min
2025-11-08 10:54:22,145 - INFO - 进度:  78.7% | 批次: 820/1,042 | 损失: 3.6232 | LR: 3.75e-07 | 速度: 0.100s/batch | ETA: 0.4min
2025-11-08 10:54:23,099 - INFO - 进度:  79.7% | 批次: 830/1,042 | 损失: 3.6226 | LR: 3.75e-07 | 速度: 0.095s/batch | ETA: 0.4min
2025-11-08 10:54:24,076 - INFO - 进度:  80.6% | 批次: 840/1,042 | 损失: 3.6219 | LR: 3.75e-07 | 速度: 0.097s/batch | ETA: 0.3min
2025-11-08 10:54:25,067 - INFO - 进度:  81.6% | 批次: 850/1,042 | 损失: 3.6214 | LR: 3.74e-07 | 速度: 0.099s/batch | ETA: 0.3min
2025-11-08 10:54:26,123 - INFO - 进度:  82.5% | 批次: 860/1,042 | 损失: 3.6212 | LR: 3.74e-07 | 速度: 0.105s/batch | ETA: 0.3min
2025-11-08 10:54:27,059 - INFO - 进度:  83.5% | 批次: 870/1,042 | 损失: 3.6205 | LR: 3.74e-07 | 速度: 0.093s/batch | ETA: 0.3min
2025-11-08 10:54:28,038 - INFO - 进度:  84.5% | 批次: 880/1,042 | 损失: 3.6198 | LR: 3.73e-07 | 速度: 0.098s/batch | ETA: 0.3min
2025-11-08 10:54:29,075 - INFO - 进度:  85.4% | 批次: 890/1,042 | 损失: 3.6193 | LR: 3.73e-07 | 速度: 0.103s/batch | ETA: 0.3min
2025-11-08 10:54:30,062 - INFO - 进度:  86.4% | 批次: 900/1,042 | 损失: 3.6189 | LR: 3.72e-07 | 速度: 0.098s/batch | ETA: 0.2min
2025-11-08 10:54:31,008 - INFO - 进度:  87.3% | 批次: 910/1,042 | 损失: 3.6184 | LR: 3.72e-07 | 速度: 0.094s/batch | ETA: 0.2min
2025-11-08 10:54:31,983 - INFO - 进度:  88.3% | 批次: 920/1,042 | 损失: 3.6177 | LR: 3.72e-07 | 速度: 0.097s/batch | ETA: 0.2min
2025-11-08 10:54:33,014 - INFO - 进度:  89.3% | 批次: 930/1,042 | 损失: 3.6171 | LR: 3.71e-07 | 速度: 0.102s/batch | ETA: 0.2min
2025-11-08 10:54:33,972 - INFO - 进度:  90.2% | 批次: 940/1,042 | 损失: 3.6165 | LR: 3.71e-07 | 速度: 0.095s/batch | ETA: 0.2min
2025-11-08 10:54:34,884 - INFO - 进度:  91.2% | 批次: 950/1,042 | 损失: 3.6159 | LR: 3.71e-07 | 速度: 0.091s/batch | ETA: 0.2min
2025-11-08 10:54:35,836 - INFO - 进度:  92.1% | 批次: 960/1,042 | 损失: 3.6151 | LR: 3.70e-07 | 速度: 0.095s/batch | ETA: 0.1min
2025-11-08 10:54:36,863 - INFO - 进度:  93.1% | 批次: 970/1,042 | 损失: 3.6145 | LR: 3.70e-07 | 速度: 0.102s/batch | ETA: 0.1min
2025-11-08 10:54:37,790 - INFO - 进度:  94.0% | 批次: 980/1,042 | 损失: 3.6139 | LR: 3.70e-07 | 速度: 0.092s/batch | ETA: 0.1min
2025-11-08 10:54:38,717 - INFO - 进度:  95.0% | 批次: 990/1,042 | 损失: 3.6134 | LR: 3.69e-07 | 速度: 0.092s/batch | ETA: 0.1min
2025-11-08 10:54:39,695 - INFO - 进度:  96.0% | 批次: 1,000/1,042 | 损失: 3.6128 | LR: 3.69e-07 | 速度: 0.098s/batch | ETA: 0.1min
2025-11-08 10:54:40,686 - INFO - 进度:  96.9% | 批次: 1,010/1,042 | 损失: 3.6123 | LR: 3.68e-07 | 速度: 0.098s/batch | ETA: 0.1min
2025-11-08 10:54:41,676 - INFO - 进度:  97.9% | 批次: 1,020/1,042 | 损失: 3.6118 | LR: 3.68e-07 | 速度: 0.098s/batch | ETA: 0.0min
2025-11-08 10:54:42,616 - INFO - 进度:  98.8% | 批次: 1,030/1,042 | 损失: 3.6112 | LR: 3.68e-07 | 速度: 0.093s/batch | ETA: 0.0min
2025-11-08 10:54:43,594 - INFO - 进度:  99.8% | 批次: 1,040/1,042 | 损失: 3.6107 | LR: 3.67e-07 | 速度: 0.097s/batch | ETA: 0.0min
2025-11-08 10:54:43,777 - INFO - 进度: 100.0% | 批次: 1,042/1,042 | 损失: 3.6105 | LR: 3.67e-07 | 速度: 0.097s/batch | ETA: 0.0min
2025-11-08 10:54:43,779 - INFO - Epoch 5 完成! | 平均损失: 3.6105 | 耗时: 1.8分钟 | 处理样本: 16,666 | 总批次: 1,042
2025-11-08 10:54:43,780 - INFO - 开始验证...
2025-11-08 10:54:46,681 - INFO - 验证完成! | 损失: 3.5614 | 困惑度: 35.21 | 耗时: 2.9秒 | 样本数: 1,936
2025-11-08 10:54:46,681 - INFO - Epoch 5 统计: 训练损失=3.6105, 验证损失=3.561441537762476, 耗时=1.8分钟, 累计耗时=9.3分钟
2025-11-08 10:54:48,080 - INFO - 结果已保存至 results/ablate_multihead/
2025-11-08 10:54:48,081 - INFO - 
训练完成! 总耗时: 9.4分钟, 最终训练损失: 3.6105
2025-11-08 10:54:48,081 - INFO - 最终验证损失: 3.5614, 困惑度: 35.21
2025-11-08 10:54:48,082 - INFO - 实验报告已保存至 results/ablate_multihead/training_report.txt
